"id","cliente_id","fecha","subtotal","pagado","saldo","productos_vendidos","total","tipo_pago","usuario"
"1618","46","2026-01-24 14:53:33.923072",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":23,""subtotal"":575,""id_producto"":44,""precio_unitario"":25}]","575.0","Pendiente","Adrian"
"1619","35","2026-01-24 15:00:19.290096",,"375.0",,"[{""nombre"":""fogones grandes"",""cantidad"":15,""subtotal"":375,""id_producto"":44,""precio_unitario"":25}]","375.0","Efectivo","Adrian"
"1620","46","2026-01-24 15:08:11.475578",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":3,""subtotal"":75,""id_producto"":44,""precio_unitario"":25}]","75.0","Pendiente","Adrian"
"1621","13","2026-01-24 15:09:25.798284",,"29.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","29.0","Efectivo","Adrian"
"1622","650","2026-01-24 15:42:09.756413",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":54,""subtotal"":1350,""id_producto"":44,""precio_unitario"":25}]","1350.0","Pendiente","Adrian"
"1623","766","2026-01-24 15:59:26.46046",,"30.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":30,""id_producto"":44,""precio_unitario"":30}]","30.0","Efectivo","Adrian"
"1624","767","2026-01-24 16:08:18.004712",,"30.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":30,""id_producto"":44,""precio_unitario"":30}]","30.0","Efectivo","Adrian"
"1625","768","2026-01-24 16:14:48.776574",,"100.0",,"[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":2,""subtotal"":100,""id_producto"":22,""precio_unitario"":50}]","100.0","Efectivo","Adrian"
"1626","769","2026-01-24 16:18:56.29877",,"58.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":58,""id_producto"":31,""precio_unitario"":29}]","58.0","Efectivo","Adrian"
"1627","771","2026-01-24 16:22:44.923255",,"60.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":60,""id_producto"":44,""precio_unitario"":30}]","60.0","Efectivo","Adrian"
"1628","13","2026-01-24 16:44:13.256528",,"125.0",,"[{""nombre"":""fogones grandes"",""cantidad"":5,""subtotal"":125,""id_producto"":44,""precio_unitario"":25}]","125.0","Efectivo","Adrian"
"1629","772","2026-01-24 16:53:31.374834",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":35,""id_producto"":31,""precio_unitario"":35}]","35.0","Pendiente","Adrian"
"1630","435","2026-01-26 13:32:45.542978",,"54.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":54,""id_producto"":44,""precio_unitario"":27}]","54.0","Efectivo","Adrian"
"1631","70","2026-01-26 13:34:44.833988",,"1740.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":60,""subtotal"":1740,""id_producto"":31,""precio_unitario"":29}]","1740.0","Efectivo","Adrian"
"1632","773","2026-01-26 16:35:51.163267",,"360.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":360,""id_producto"":31,""precio_unitario"":30}]","360.0","Efectivo","Adrian"
"1633","39","2026-01-26 16:40:38.533343",,"696.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":360,""id_producto"":31,""precio_unitario"":30},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":12,""subtotal"":336,""id_producto"":22,""precio_unitario"":28}]","696.0","Efectivo","Adrian"
"1634","17","2026-01-26 16:43:02.077259",,"390.0",,"[{""nombre"":""fogones grandes"",""cantidad"":15,""subtotal"":390,""id_producto"":44,""precio_unitario"":26}]","390.0","Efectivo","Adrian"
"1635","774","2026-01-26 16:46:24.470222",,"60.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":60,""id_producto"":44,""precio_unitario"":30}]","60.0","Efectivo","Adrian"
"1636","70","2026-01-26 17:03:56.843905",,"1740.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":60,""subtotal"":1740,""id_producto"":31,""precio_unitario"":29}]","1740.0","Efectivo","Adrian"
"1637","70","2026-01-26 17:06:29.112697",,"900.0",,"[{""nombre"":""fogones grandes"",""cantidad"":36,""subtotal"":900,""id_producto"":44,""precio_unitario"":25}]","900.0","Efectivo","Adrian"
"1638","35","2026-01-26 17:08:27.805047",,"450.0",,"[{""nombre"":""fogones grandes"",""cantidad"":18,""subtotal"":450,""id_producto"":44,""precio_unitario"":25}]","450.0","Efectivo","Adrian"
"1639","8","2026-01-26 17:10:31.195864",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":20,""subtotal"":600,""id_producto"":31,""precio_unitario"":30}]","600.0","Pendiente","Adrian"
"1640","70","2026-01-26 17:13:50.706781",,"275.0",,"[{""nombre"":""fogones grandes"",""cantidad"":11,""subtotal"":275,""id_producto"":44,""precio_unitario"":25}]","275.0","Efectivo","Adrian"
"1641","13","2026-01-26 17:14:42.916076",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":12,""subtotal"":300,""id_producto"":44,""precio_unitario"":25}]","300.0","Pendiente","Adrian"
"1642","547","2026-01-26 17:16:17.68381",,"360.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":360,""id_producto"":31,""precio_unitario"":30}]","360.0","Efectivo","Adrian"
"1643","46","2026-01-26 17:24:47.887725",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":60,""subtotal"":1500,""id_producto"":44,""precio_unitario"":25}]","1500.0","Pendiente","Adrian"
"1644","775","2026-01-26 17:28:04.934494",,"720.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":720,""id_producto"":31,""precio_unitario"":30}]","720.0","Efectivo","Adrian"
"1645","13","2026-01-26 17:29:38.434918",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","29.0","Pendiente","Adrian"
"1646","10","2026-01-26 17:30:31.848084",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":8,""subtotal"":200,""id_producto"":44,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":58,""id_producto"":31,""precio_unitario"":29}]","258.0","Pendiente","Adrian"
"1647","17","2026-01-26 17:31:59.125695",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":16,""subtotal"":464,""id_producto"":31,""precio_unitario"":29}]","464.0","Pendiente","Adrian"
"1648","19","2026-01-26 17:46:59.236473",,"335.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":58,""id_producto"":31,""precio_unitario"":29},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""subtotal"":27,""id_producto"":22,""precio_unitario"":27},{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":250,""id_producto"":44,""precio_unitario"":25}]","335.0","Efectivo","Adrian"
"1649","70","2026-01-26 17:49:13.127805",,"29.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","29.0","Efectivo","Adrian"
"1650","56","2026-01-26 17:51:10.446896",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":60,""subtotal"":1500,""id_producto"":44,""precio_unitario"":25}]","1500.0","Pendiente","Adrian"
"1651","46","2026-01-26 17:52:03.620444",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":40,""subtotal"":1000,""id_producto"":44,""precio_unitario"":25}]","1000.0","Pendiente","Adrian"
"1652","372","2026-01-26 18:04:38.753733",,"780.0",,"[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":5,""subtotal"":160,""id_producto"":22,""precio_unitario"":32},{""nombre"":""Ventilador JMD 18p"",""cantidad"":10,""subtotal"":620,""id_producto"":3,""precio_unitario"":62}]","780.0","Efectivo","Adrian"
"1653","56","2026-01-26 18:08:36.953746",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":5,""subtotal"":145,""id_producto"":31,""precio_unitario"":29}]","145.0","Pendiente","Adrian"
"1654","635","2026-01-26 18:09:46.613029",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":5,""subtotal"":125,""id_producto"":44,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","154.0","Pendiente","Adrian"
"1655","70","2026-01-26 18:12:25.807193",,"1080.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":36,""subtotal"":1080,""id_producto"":31,""precio_unitario"":30}]","1080.0","Efectivo","Adrian"
"1656","650","2026-01-27 15:14:30.563177",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":66,""subtotal"":1650,""id_producto"":44,""precio_unitario"":25}]","1650.0","Pendiente","Adrian"
"1657","472","2026-01-27 15:18:54.935445",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","348.0","Pendiente","Adrian"
"1658","13","2026-01-27 15:21:33.05759",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""subtotal"":27,""id_producto"":22,""precio_unitario"":27}]","56.0","Pendiente","Adrian"
"1659","776","2026-01-27 15:30:31.854612",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":3,""subtotal"":90,""id_producto"":44,""precio_unitario"":30}]","90.0","Pendiente","Adrian"
"1660","19","2026-01-27 15:33:50.681278",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":750,""id_producto"":44,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":5,""subtotal"":145,""id_producto"":31,""precio_unitario"":29},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""subtotal"":27,""id_producto"":22,""precio_unitario"":27}]","922.0","Pendiente","Adrian"
"1661","10","2026-01-27 15:36:22.260483",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":780,""id_producto"":44,""precio_unitario"":26}]","780.0","Pendiente","Adrian"
"1662","636","2026-01-27 15:52:20.719487",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":48,""subtotal"":1392,""id_producto"":31,""precio_unitario"":29}]","1392.0","Pendiente","Adrian"
"1663","12","2026-01-27 15:54:02.457137",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":696,""id_producto"":31,""precio_unitario"":29}]","696.0","Pendiente","Adrian"
"1664","46","2026-01-27 16:09:09.738263",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":750,""id_producto"":44,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","1098.0","Pendiente","Adrian"
"1665","650","2026-01-27 16:11:43.169284",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":66,""subtotal"":1650,""id_producto"":44,""precio_unitario"":25}]","1650.0","Pendiente","Adrian"
"1666","751","2026-01-27 16:12:39.561625",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":6,""subtotal"":150,""id_producto"":44,""precio_unitario"":25}]","150.0","Pendiente","Adrian"
"1667","10","2026-01-27 16:14:34.027663",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":50,""id_producto"":44,""precio_unitario"":25}]","50.0","Pendiente","Adrian"
"1668","636","2026-01-27 16:16:42.71989",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":696,""id_producto"":31,""precio_unitario"":29}]","696.0","Pendiente","Adrian"
"1669","560","2026-01-27 16:22:56.966649",,"265.0",,"[{""nombre"":""Nevera de 208L"",""cantidad"":1,""subtotal"":265,""id_producto"":39,""precio_unitario"":265}]","265.0","Efectivo","Adrian"
"1670","560","2026-01-27 16:24:03.2421",,"29.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","29.0","Efectivo","Adrian"
"1671","10","2026-01-27 16:28:46.579263",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Pendiente","Adrian"
"1672","8","2026-01-27 16:32:32.033616",,"25.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"1673","218","2026-01-27 16:34:07.171211",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":7,""subtotal"":175,""id_producto"":44,""precio_unitario"":25}]","175.0","Pendiente","Adrian"
"1674","777","2026-01-27 16:38:38.403232",,"29.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","29.0","Efectivo","Adrian"
"1675","136","2026-01-27 16:55:31.790423",,"150.0",,"[{""nombre"":""fogones grandes"",""cantidad"":6,""subtotal"":150,""id_producto"":44,""precio_unitario"":25}]","150.0","Efectivo","Adrian"
"1676","435","2026-01-27 17:34:24.04423",,"108.0",,"[{""nombre"":""fogones grandes"",""cantidad"":4,""subtotal"":108,""id_producto"":44,""precio_unitario"":27}]","108.0","Efectivo","Adrian"
"1677","25","2026-01-27 17:36:31.49835",,"25.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"1678","778","2026-01-27 17:38:05.451276",,"28.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":28,""id_producto"":44,""precio_unitario"":28}]","28.0","Efectivo","Adrian"
"1679","12","2026-01-27 17:40:21.430716",,"0.0",,"[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":5,""subtotal"":135,""id_producto"":22,""precio_unitario"":27},{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","160.0","Pendiente","Adrian"
"1680","779","2026-01-27 18:16:39.534575",,"1020.0",,"[{""nombre"":""fogones grandes"",""cantidad"":20,""subtotal"":520,""id_producto"":44,""precio_unitario"":26},{""nombre"":""fogones de petroleo chiquitos"",""cantidad"":20,""subtotal"":500,""id_producto"":43,""precio_unitario"":25}]","1020.0","Efectivo","Adrian"
"1681","780","2026-01-27 18:36:57.959747",,"930.0",,"[{""nombre"":""Frio Myspic 12Pie"",""cantidad"":2,""subtotal"":930,""id_producto"":36,""precio_unitario"":465}]","930.0","Efectivo","Adrian"
"1682","781","2026-01-27 18:40:46.672841",,"232.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":8,""subtotal"":232,""id_producto"":31,""precio_unitario"":29}]","232.0","Efectivo","Adrian"
"1683","8","2026-01-27 19:04:10.140871",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":750,""id_producto"":44,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","1098.0","Pendiente","Adrian"
"1684","10","2026-01-27 19:05:27.542123",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Pendiente","Adrian"
"1685","8","2026-01-27 19:22:13.297693",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","348.0","Pendiente","Adrian"
"1686","70","2026-01-27 19:42:43.683699",,"696.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":696,""id_producto"":31,""precio_unitario"":29}]","696.0","Efectivo","Adrian"
"1687","12","2026-01-27 19:46:27.710191",,"0.0",,"[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""subtotal"":65,""id_producto"":3,""precio_unitario"":65}]","65.0","Pendiente","Adrian"
"1688","47","2026-01-27 19:49:32.217549",,"0.0",,"[{""nombre"":""ventilador tone"",""cantidad"":2,""subtotal"":140,""id_producto"":41,""precio_unitario"":70}]","140.0","Pendiente","Adrian"
"1689","10","2026-01-27 19:52:39.988889",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":30,""id_producto"":44,""precio_unitario"":30}]","30.0","Pendiente","Adrian"
"1690","751","2026-01-27 19:55:15.147425",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":750,""id_producto"":44,""precio_unitario"":25}]","750.0","Pendiente","Adrian"
"1691","650","2026-01-27 19:57:40.834397",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":300,""subtotal"":7500,""id_producto"":44,""precio_unitario"":25}]","7500.0","Pendiente","Adrian"
"1692","35","2026-01-27 19:59:00.006231",,"250.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":250,""id_producto"":44,""precio_unitario"":25}]","250.0","Efectivo","Adrian"
"1693","782","2026-01-27 20:03:11.841735",,"270.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":270,""id_producto"":44,""precio_unitario"":27}]","270.0","Efectivo","Adrian"
"1694","13","2026-01-27 20:32:00.295321",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":250,""id_producto"":44,""precio_unitario"":25}]","250.0","Pendiente","Adrian"
"1695","783","2026-01-27 20:52:50.978311",,"108.0",,"[{""nombre"":""fogones grandes"",""cantidad"":4,""subtotal"":108,""id_producto"":44,""precio_unitario"":27}]","108.0","Efectivo","Adrian"
"1696","6","2026-01-27 20:59:18.053794",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":696,""id_producto"":31,""precio_unitario"":29}]","696.0","Pendiente","Adrian"
"1697","6","2026-01-27 21:00:59.317709",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":110,""subtotal"":2750,""id_producto"":44,""precio_unitario"":25}]","2750.0","Pendiente","Adrian"
"1698","716","2026-01-27 21:05:22.615825",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","348.0","Pendiente","Adrian"
"1699","784","2026-01-27 21:12:30.990839",,"390.0",,"[{""nombre"":""fogones grandes"",""cantidad"":15,""subtotal"":390,""id_producto"":44,""precio_unitario"":26}]","390.0","Efectivo","Adrian"
"1700","785","2026-01-28 14:17:09.475593",,"30.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":30,""id_producto"":44,""precio_unitario"":30}]","30.0","Efectivo","Adrian"
"1701","786","2026-01-28 14:21:04.56858",,"4500.0",,"[{""nombre"":""fogones grandes"",""cantidad"":180,""subtotal"":4500,""id_producto"":44,""precio_unitario"":25}]","4500.0","Efectivo","Adrian"
"1702","13","2026-01-28 14:31:27.852849",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":12,""subtotal"":300,""id_producto"":44,""precio_unitario"":25}]","300.0","Pendiente","Adrian"
"1703","787","2026-01-28 14:52:04.499703",,"33.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":33,""id_producto"":31,""precio_unitario"":33}]","33.0","Efectivo","Adrian"
"1704","25","2026-01-28 16:05:24.414516",,"328.0",,"[{""nombre"":""fogones grandes"",""cantidad"":5,""subtotal"":125,""id_producto"":44,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":7,""subtotal"":203,""id_producto"":31,""precio_unitario"":29}]","328.0","Efectivo","Adrian"
"1705","39","2026-01-28 16:06:07.742321",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":15,""subtotal"":435,""id_producto"":31,""precio_unitario"":29}]","435.0","Pendiente","Adrian"
"1706","19","2026-01-28 16:56:26.486118",,"87.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":3,""subtotal"":87,""id_producto"":31,""precio_unitario"":29}]","87.0","Efectivo","Adrian"
"1707","788","2026-01-28 18:31:17.285684",,"60.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":60,""id_producto"":44,""precio_unitario"":30}]","60.0","Efectivo","Adrian"
"1708","13","2026-01-28 18:34:17.252793",,"65.0",,"[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""subtotal"":65,""id_producto"":3,""precio_unitario"":65}]","65.0","Efectivo","Adrian"
"1709","668","2026-01-28 18:35:33.850241",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":15,""subtotal"":375,""id_producto"":44,""precio_unitario"":25}]","375.0","Pendiente","Adrian"
"1710","10","2026-01-28 18:37:13.999452",,"75.0",,"[{""nombre"":""fogones grandes"",""cantidad"":3,""subtotal"":75,""id_producto"":44,""precio_unitario"":25}]","75.0","Efectivo","Adrian"
"1711","635","2026-01-28 18:43:30.964548",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":50,""id_producto"":44,""precio_unitario"":25}]","50.0","Pendiente","Adrian"
"1712","636","2026-01-28 19:32:19.488903",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":80,""subtotal"":2320,""id_producto"":31,""precio_unitario"":29}]","2320.0","Pendiente","Adrian"
"1713","789","2026-01-29 14:20:41.036262",,"274.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":180,""id_producto"":26,""precio_unitario"":180},{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""subtotal"":65,""id_producto"":3,""precio_unitario"":65},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":29,""id_producto"":31,""precio_unitario"":29}]","274.0","Efectivo","Adrian"
"1714","472","2026-01-29 14:21:30.934112",,"348.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","348.0","Efectivo","Adrian"
"1715","790","2026-01-29 14:26:18.028825",,"765.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":765,""id_producto"":44,""precio_unitario"":25.5}]","765.0","Efectivo","Adrian"
"1716","791","2026-01-29 14:50:53.102404",,"56.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":56,""id_producto"":44,""precio_unitario"":28}]","56.0","Efectivo","Adrian"
"1717","792","2026-01-29 15:04:44.411511",,"1500.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":50,""subtotal"":1500,""id_producto"":31,""precio_unitario"":30}]","1500.0","Efectivo","Adrian"
"1718","13","2026-01-29 15:06:53.25732",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":3,""subtotal"":87,""id_producto"":31,""precio_unitario"":29},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""subtotal"":27,""id_producto"":22,""precio_unitario"":27}]","114.0","Pendiente","Adrian"
"1719","793","2026-01-29 16:08:29.515263",,"260.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":260,""id_producto"":44,""precio_unitario"":26}]","260.0","Efectivo","Adrian"
"1720","35","2026-01-29 16:10:18.15828",,"1100.0",,"[{""nombre"":""fogones grandes"",""cantidad"":44,""subtotal"":1100,""id_producto"":44,""precio_unitario"":25}]","1100.0","Efectivo","Adrian"
"1721","435","2026-01-29 16:23:11.421695",,"360.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":360,""id_producto"":31,""precio_unitario"":30}]","360.0","Efectivo","Adrian"
"1722","10","2026-01-29 16:25:22.706916",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":14,""subtotal"":350,""id_producto"":44,""precio_unitario"":25}]","350.0","Pendiente","Adrian"
"1723","35","2026-01-29 16:30:22.253713",,"27.0",,"[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""subtotal"":27,""id_producto"":22,""precio_unitario"":27}]","27.0","Efectivo","Adrian"
"1724","794","2026-01-29 16:37:45.785935",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":28,""id_producto"":44,""precio_unitario"":28}]","28.0","Pendiente","Adrian"
"1725","218","2026-01-29 16:40:12.106091",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":5,""subtotal"":125,""id_producto"":44,""precio_unitario"":25}]","125.0","Pendiente","Adrian"
"1726","795","2026-01-29 17:00:53.415411",,"70.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":70,""id_producto"":31,""precio_unitario"":35}]","70.0","Efectivo","Adrian"
"1727","796","2026-01-29 17:04:32.498866",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":250,""id_producto"":44,""precio_unitario"":25}]","250.0","Pendiente","Adrian"
"1728","19","2026-01-29 19:10:47.544727",,"300.0",,"[{""nombre"":""fogones grandes"",""cantidad"":12,""subtotal"":300,""id_producto"":44,""precio_unitario"":25}]","300.0","Efectivo","Adrian"
"1729","796","2026-01-29 19:36:42.826682",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Pendiente","Adrian"
"1730","796","2026-01-29 19:37:57.185449",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Pendiente","Adrian"
"1731","12","2026-01-29 19:40:02.067499",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":36,""subtotal"":1044,""id_producto"":31,""precio_unitario"":29}]","1044.0","Pendiente","Adrian"
"1732","25","2026-01-29 20:20:25.116816",,"25.0",,"[{""nombre"":""fogones grandes"",""cantidad"":1,""subtotal"":25,""id_producto"":44,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"1733","797","2026-01-29 20:25:54.126166",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":250,""id_producto"":44,""precio_unitario"":25}]","250.0","Pendiente","Adrian"
"1734","472","2026-01-30 14:18:44.475371",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":348,""id_producto"":31,""precio_unitario"":29}]","348.0","Pendiente","Adrian"
"1735","472","2026-01-30 14:19:55.005585",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":10,""subtotal"":250,""id_producto"":44,""precio_unitario"":25}]","250.0","Pendiente","Adrian"
"1736","25","2026-01-30 14:40:16.812654",,"300.0",,"[{""nombre"":""fogones grandes"",""cantidad"":12,""subtotal"":300,""id_producto"":44,""precio_unitario"":25}]","300.0","Efectivo","Adrian"
"1737","10","2026-01-30 14:44:11.506013",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":30,""subtotal"":780,""id_producto"":44,""precio_unitario"":26}]","780.0","Pendiente","Adrian"
"1738","10","2026-01-30 14:57:40.066688",,"0.0",,"[{""nombre"":""fogones grandes"",""cantidad"":2,""subtotal"":52,""id_producto"":44,""precio_unitario"":26}]","52.0","Pendiente","Adrian"
